ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772687,167772674,68,1,0,0,0,0,64,6,64128,1951,1295,16,1,0,24,0.017569,0,0,0,0,154.937267,0.001955,0.149909,0.017569,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1311,1951,0,1,0,16,0.007808,0,0,0,0,154.945075,0.007808,0.157717,0.007808,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1311,1951,0,2,0,16,0.011681,0,0,0,0,154.945075,0,0.157717,0.011681,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,1951,1311,52,1,0,24,0,0,0,0,0,154.947026,0.001951,0.159668,0.001951,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,1951,1311,52,2,0,24,0,0,0,0,0,154.948,0.000974,0.160642,0.002925,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1363,1951,0,1,0,16,0.002929,0,0,0,0,154.949955,0.001955,0.162597,0.002929,bruteforce
167772674,167772687,104,1,0,0,0,0,64,6,9728,1363,1951,52,1,0,24,0,0,0,0,0,154.949955,0,0.162597,0,bruteforce
167772687,167772674,120,1,0,0,0,0,64,6,64128,2003,1363,68,1,0,24,0.002926,0,0,0,0,154.952881,0.002926,0.165523,0.002926,bruteforce
167772674,134744072,68,1,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,45559,154.954833,0.001952,0,0,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1363,1951,0,2,0,16,0.006833,0,0,0,0,154.954833,0,0.167475,0.006833,bruteforce
167772674,167772687,104,1,0,0,0,0,64,6,9728,1363,1951,52,2,0,24,0,0,0,0,0,154.955809,0.000976,0.168451,0.000976,bruteforce
167772674,167772687,900,1,0,0,0,0,64,6,9728,1295,1103,848,4,0,24,0,0,0,0,0,154.956784,0.000975,0.167475,0.022448,bruteforce
167772687,167772674,120,1,0,0,0,0,64,6,64128,2003,1363,68,2,0,24,0.002927,0,0,0,0,154.958736,0.001952,0.171378,0.002927,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1951,1295,0,4,0,16,0.003906,0,0,0,0,154.96069,0.001954,0.171381,0.003906,bruteforce
167772674,134744072,68,1,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,34898,154.962653,0.001963,0,0,bruteforce
167772687,167772674,68,1,0,0,0,0,64,6,64128,1951,1295,16,4,0,24,0,0,0,0,0,154.971425,0.008772,0.182116,0.010735,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1311,1951,0,3,0,16,0.04005,0,0,0,0,154.975362,0.003937,0.187029,0.04005,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,1951,1311,52,3,0,24,0,0,0,0,0,154.977282,0.00192,0.188949,0.00192,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1363,1951,0,3,0,16,0.002927,0,0,0,0,154.980209,0.002927,0.191876,0.002927,bruteforce
167772674,167772687,104,1,0,0,0,0,64,6,9728,1363,1951,52,3,0,24,0,0,0,0,0,154.982196,0.001987,0.193863,0.001987,bruteforce
167772687,167772674,120,1,0,0,0,0,64,6,64128,2003,1363,68,3,0,24,0.002893,0,0,0,0,154.985089,0.002893,0.196756,0.002893,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1431,2003,0,1,0,16,0.032208,0,0,0,0,154.985089,0,0.197731,0.032208,bruteforce
167772674,134744072,68,1,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,50265,154.988018,0.002929,0,0,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1431,2003,0,2,0,16,0.037089,0,0,0,0,154.995825,0.007807,0.208467,0.037089,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1311,1951,0,4,0,16,0.033183,0,0,0,0,155.004608,0.008783,0.215299,0.033183,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,1951,1311,52,4,0,24,0,0,0,0,0,155.007569,0.002961,0.21826,0.002961,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1363,1951,0,4,0,16,0.001919,0,0,0,0,155.009488,0.001919,0.220179,0.001919,bruteforce
167772674,167772687,104,1,0,0,0,0,64,6,9728,1363,1951,52,4,0,24,0,0,0,0,0,155.010467,0.000979,0.221158,0.000979,bruteforce
